Date,Campaign Name,AdSet Name,Ad Name,Ad ID,Objective,Placement,Spend, Impressions ,Clicks
2021-10-08,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$188.94,"  69,720 ",18
2021-10-09,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$916.00,"  353,668 ",65
2021-10-09,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$930.69,"  314,422 ",64
2021-10-09,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,104.09","  701,363 ",168
2021-10-09,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$789.92,"  237,928 ",64
2021-10-09,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$570.77,"  161,234 ",59
2021-10-09,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$865.44,"  301,547 ",61
2021-10-09,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$925.32,"  329,295 ",63
2021-10-09,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,199.29","  725,838 ",176
2021-10-09,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$771.41,"  235,905 ",62
2021-10-09,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$596.63,"  158,257 ",65
2021-10-09,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$902.96,"  354,102 ",62
2021-10-09,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$999.30,"  391,882 ",67
2021-10-09,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,037.60","  638,746 ",161
2021-10-09,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$894.67,"  260,837 ",74
2021-10-09,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$531.17,"  141,645 ",55
2021-10-09,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$287.77,"  149,880 ",18
2021-10-09,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$313.22,"  158,995 ",19
2021-10-09,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$776.88,"  330,587 ",57
2021-10-09,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$264.27,"  102,430 ",20
2021-10-09,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$169.25,"  56,417 ",15
2021-10-10,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$831.17,"  286,610 ",56
2021-10-10,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$939.09,"  374,139 ",64
2021-10-10,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,408.17","  766,933 ",188
2021-10-10,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$795.52,"  229,919 ",66
2021-10-10,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$518.34,"  131,893 ",53
2021-10-10,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$832.53,"  299,471 ",57
2021-10-10,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$945.19,"  317,178 ",66
2021-10-10,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,301.08","  749,537 ",186
2021-10-10,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$886.07,"  268,506 ",68
2021-10-10,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$550.41,"  138,992 ",58
2021-10-10,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$926.74,"  355,073 ",64
2021-10-10,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$908.78,"  341,647 ",61
2021-10-10,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,100.28","  673,167 ",166
2021-10-10,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$824.34,"  246,072 ",65
2021-10-10,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$554.65,"  149,099 ",61
2021-10-10,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$311.25,"  142,123 ",19
2021-10-10,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$290.17,"  152,721 ",18
2021-10-10,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$692.85,"  306,571 ",50
2021-10-10,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$281.36,"  109,054 ",20
2021-10-10,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$193.56,"  74,446 ",19
2021-10-11,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$853.53,"  312,648 ",60
2021-10-11,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$818.00,"  288,028 ",57
2021-10-11,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,120.73","  666,896 ",174
2021-10-11,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$728.99,"  223,617 ",59
2021-10-11,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$559.13,"  160,670 ",56
2021-10-11,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$912.52,"  319,063 ",61
2021-10-11,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$886.75,"  322,455 ",62
2021-10-11,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,266.64","  738,319 ",181
2021-10-11,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$776.66,"  237,511 ",62
2021-10-11,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$599.83,"  157,436 ",63
2021-10-11,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$826.39,"  299,417 ",56
2021-10-11,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$914.79,"  325,548 ",65
2021-10-11,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,356.48","  765,091 ",194
2021-10-11,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$791.38,"  240,541 ",61
2021-10-11,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$557.21,"  156,520 ",62
2021-10-11,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$268.20,"  125,915 ",16
2021-10-11,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$282.36,"  126,054 ",18
2021-10-11,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$732.55,"  309,093 ",51
2021-10-11,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$254.80,"  103,158 ",18
2021-10-11,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$192.68,"  64,441 ",18
2021-10-12,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$933.16,"  324,014 ",64
2021-10-12,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$975.15,"  347,028 ",66
2021-10-12,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,020.01","  673,337 ",168
2021-10-12,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$882.10,"  257,172 ",73
2021-10-12,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$527.11,"  137,268 ",55
2021-10-12,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$926.43,"  326,208 ",64
2021-10-12,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$984.03,"  330,211 ",66
2021-10-12,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,459.39","  798,503 ",204
2021-10-12,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$855.26,"  247,901 ",70
2021-10-12,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$528.35,"  142,030 ",54
2021-10-12,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$962.42,"  330,729 ",68
2021-10-12,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$952.74,"  362,259 ",67
2021-10-12,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,485.33","  776,666 ",207
2021-10-12,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$788.26,"  242,542 ",63
2021-10-12,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$548.51,"  157,618 ",56
2021-10-12,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$269.76,"  134,209 ",17
2021-10-12,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$276.04,"  135,980 ",17
2021-10-12,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$733.07,"  309,312 ",54
2021-10-12,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$246.16,"  100,473 ",19
2021-10-12,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$196.56,"  65,960 ",19
2021-10-13,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$953.49,"  318,893 ",65
2021-10-13,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$917.71,"  305,903 ",64
2021-10-13,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,455.64","  815,827 ",190
2021-10-13,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$770.48,"  234,902 ",61
2021-10-13,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$555.65,"  154,347 ",58
2021-10-13,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$807.24,"  296,779 ",55
2021-10-13,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$922.56,"  352,122 ",62
2021-10-13,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,475.81","  793,529 ",194
2021-10-13,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$798.47,"  232,790 ",66
2021-10-13,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$555.28,"  151,302 ",58
2021-10-13,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$996.54,"  397,028 ",70
2021-10-13,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$944.56,"  314,853 ",66
2021-10-13,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,490.21","  800,711 ",195
2021-10-13,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$809.43,"  246,777 ",66
2021-10-13,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Carousel,2343145229,Brand Awareness,Facebook+Instagram,$535.62,"  133,905 ",58
2021-10-13,Brand Awareness - Instagram Stories,Cookie Interests - 18-34,Cookie Poll,2341547820,Brand Awareness,Instagram Stories,$319.51,"  143,278 ",20
2021-10-13,Brand Awareness - Instagram Stories,Cookie Interests - 25-34,Cookie Poll,2343120456,Brand Awareness,Instagram Stories,$288.22,"  144,110 ",18
2021-10-13,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 2-5%,Cookie Poll,2344337612,Brand Awareness,Instagram Stories,$819.25,"  364,111 ",61
2021-10-13,Brand Awareness - Instagram Stories,Purchaser Lookalike Audience 1%,Cookie Poll,2345905323,Brand Awareness,Instagram Stories,$250.79,"  104,062 ",18
2021-10-13,Brand Awareness - Instagram Stories,Website Visitors,Cookie Poll,2341713241,Brand Awareness,Instagram Stories,$173.23,"  60,996 ",16
2021-10-14,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Slow-Mo Video,2348438397,Brand Awareness,Facebook+Instagram,$908.61,"  325,667 ",61
2021-10-14,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Slow-Mo Video,2341968907,Brand Awareness,Facebook+Instagram,$929.42,"  318,295 ",65
2021-10-14,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Slow-Mo Video,2344482216,Brand Awareness,Facebook+Instagram,"$2,036.29","  642,363 ",168
2021-10-14,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Slow-Mo Video,2343771880,Brand Awareness,Facebook+Instagram,$822.43,"  251,508 ",67
2021-10-14,Brand Awareness - Facebook+Instagram,Website Visitors,Slow-Mo Video,2348352637,Brand Awareness,Facebook+Instagram,$553.22,"  152,402 ",56
2021-10-14,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Video,2340195723,Brand Awareness,Facebook+Instagram,$882.98,"  301,358 ",60
2021-10-14,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Video,2345041086,Brand Awareness,Facebook+Instagram,$832.37,"  279,319 ",59
2021-10-14,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Video,2344439122,Brand Awareness,Facebook+Instagram,"$2,218.57","  722,661 ",173
2021-10-14,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Video,2342514859,Brand Awareness,Facebook+Instagram,$832.03,"  240,471 ",65
2021-10-14,Brand Awareness - Facebook+Instagram,Website Visitors,Chocolate Chunk Video,2340153859,Brand Awareness,Facebook+Instagram,$572.45,"  144,194 ",63
2021-10-14,Brand Awareness - Facebook+Instagram,Cookie Interests - 18-34,Chocolate Chunk Carousel,2348802358,Brand Awareness,Facebook+Instagram,$983.16,"  391,697 ",69
2021-10-14,Brand Awareness - Facebook+Instagram,Cookie Interests - 25-34,Chocolate Chunk Carousel,2344469921,Brand Awareness,Facebook+Instagram,$868.84,"  322,989 ",62
2021-10-14,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 2-5%,Chocolate Chunk Carousel,2343756859,Brand Awareness,Facebook+Instagram,"$2,298.67","  758,637 ",180
2021-10-14,Brand Awareness - Facebook+Instagram,Purchaser Lookalike Audience 1%,Chocolate Chunk Carousel,2343645835,Brand Awareness,Facebook+Instagram,$864.43,"  264,352 ",70
