Date,Google Analytics Source,Google Analytics Medium,Google Analytics Campaign,Google Analytics Content,Transactions,Revenue
2021-10-06,facebook,paid_social,october_cookie_campaign,2342763326,1,$244.39
2021-10-06,pinterest,paid_social,october_cookie_campaign,89651461,3,$644.46
2021-10-06,facebook,paid_social,october_cookie_campaign,2344482216,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2344608667,3,$686.49
2021-10-06,facebook,paid_social,october_cookie_campaign,2347689348,2,$509.54
2021-10-06,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,30,"$8,587.20"
2021-10-06,facebook,paid_social,october_cookie_campaign,2344751613,1,$239.28
2021-10-06,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,20,"$5,552.80"
2021-10-06,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-06,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-06,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2341694718,1,$272.94
2021-10-06,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,21,"$4,840.29"
2021-10-06,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2346384085,1,$299.56
2021-10-06,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2347100098,1,$200.31
2021-10-06,amazon,programmatic,always_on_cookies,56790933026,14,"$2,547.86"
2021-10-06,facebook,paid_social,october_cookie_campaign,2343687120,0,$0.00
2021-10-06,google,ppc,october_ppc_cookie_campaign,cookies+order+online,109,"$20,574.84"
2021-10-06,facebook,paid_social,october_cookie_campaign,2343145229,1,$296.51
2021-10-06,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-06,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-06,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2346249545,1,$232.24
2021-10-06,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2346144342,2,$571.14
2021-10-06,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-06,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,124,"$24,890.52"
2021-10-06,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2345132842,0,$0.00
2021-10-06,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-06,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-06,amazon,programmatic,always_on_cookies,56790903023,13,"$2,484.43"
2021-10-06,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-06,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,15,"$4,068.90"
2021-10-06,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-06,pinterest,paid_social,october_cookie_campaign,89654196,3,$836.91
2021-10-06,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-06,pinterest,paid_social,october_cookie_campaign,89658228,2,$493.20
2021-10-06,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,0,$0.00
2021-10-06,facebook,paid_social,october_cookie_campaign,2348601871,0,$0.00
2021-10-06,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,114,"$20,807.28"
2021-10-06,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-06,pinterest,paid_social,october_cookie_campaign,89650642,2,$418.48
2021-10-06,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,118,"$21,868.94"
2021-10-06,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,123,"$31,608.54"
2021-10-06,facebook,paid_social,october_cookie_campaign,2344843950,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2347100098,1,$206.10
2021-10-07,amazon,programmatic,always_on_cookies,56790933026,13,"$3,338.92"
2021-10-07,pinterest,paid_social,october_cookie_campaign,89652298,1,$199.52
2021-10-07,facebook,paid_social,october_cookie_campaign,2344843950,1,$290.28
2021-10-07,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,25,"$7,414.25"
2021-10-07,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,9,"$1,741.05"
2021-10-07,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-07,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,23,"$6,100.52"
2021-10-07,facebook,paid_social,october_cookie_campaign,2343171260,2,$538.06
2021-10-07,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2342763326,1,$221.69
2021-10-07,pinterest,paid_social,october_cookie_campaign,89655052,0,$0.00
2021-10-07,pinterest,paid_social,october_cookie_campaign,89653701,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2346144342,1,$229.43
2021-10-07,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,108,"$23,073.12"
2021-10-07,facebook,paid_social,october_cookie_campaign,2344541199,1,$209.33
2021-10-07,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-07,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,9,"$2,211.21"
2021-10-07,facebook,paid_social,october_cookie_campaign,2346072181,0,$0.00
2021-10-07,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,116,"$29,763.28"
2021-10-07,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2340219276,1,$294.25
2021-10-07,facebook,paid_social,october_cookie_campaign,2341694718,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2348601871,1,$205.76
2021-10-07,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-07,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,23,"$4,835.29"
2021-10-07,pinterest,paid_social,october_cookie_campaign,89650642,1,$188.53
2021-10-07,facebook,paid_social,october_cookie_campaign,2345132842,1,$278.53
2021-10-07,facebook,paid_social,october_cookie_campaign,2347689348,1,$264.47
2021-10-07,google,ppc,october_ppc_cookie_campaign,cookies+order+online,119,"$22,612.38"
2021-10-07,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2344482216,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-07,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,3,"$9,255.63"
2021-10-07,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2343687120,2,$555.26
2021-10-07,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-07,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,100,"$23,155.00"
2021-10-07,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2344608667,1,$260.26
2021-10-07,amazon,programmatic,always_on_cookies,56756903049,14,"$2,589.30"
2021-10-07,instagram_stories,paid_social,october_cookie_campaign,2341713241,1,$258.47
2021-10-07,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,25,"$6,435.00"
2021-10-07,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2341365494,1,$232.95
2021-10-07,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-07,pinterest,paid_social,october_cookie_campaign,89651342,2,$399.82
2021-10-07,amazon,programmatic,always_on_cookies,56790903023,13,"$3,601.13"
2021-10-07,pinterest,paid_social,october_cookie_campaign,89651461,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-07,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-07,pinterest,paid_social,october_cookie_campaign,89658228,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-07,facebook,paid_social,october_cookie_campaign,2344751613,1,$252.59
2021-10-07,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,23,"$4,831.38"
2021-10-07,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,107,"$27,710.86"
2021-10-07,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,21,"$5,839.68"
2021-10-07,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,117,"$28,395.90"
2021-10-07,facebook,paid_social,october_cookie_campaign,2346384085,1,$283.64
2021-10-07,facebook,paid_social,october_cookie_campaign,2346249545,1,$197.33
2021-10-08,facebook,paid_social,october_cookie_campaign,2344469921,0,$0.00
2021-10-08,google,ppc,october_ppc_cookie_campaign,cookie+vouchers,118,"$32,627.00"
2021-10-08,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-08,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2343687120,2,$414.28
2021-10-08,Facebook,paid_social,october_cookie_campaign,2347612187,1,$203.87
2021-10-08,instagram_stories,paid_social,october_cookie_campaign,2341547820,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2344391120,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2343645835,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2348352637,0,$0.00
2021-10-08,pinterest,paid_social,october_cookie_campaign,89654196,0,$0.00
2021-10-08,amazon,programmatic,always_on_cookies,56790903023,13,"$3,095.69"
2021-10-08,facebook,paid_social,october_cookie_campaign,2346072181,0,$0.00
2021-10-08,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2343171260,1,$220.26
2021-10-08,facebook,paid_social,october_cookie_campaign,2344843950,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2348209932,1,$203.02
2021-10-08,google,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,102,"$20,940.60"
2021-10-08,facebook,paid_social,october_cookie_campaign,2340195723,0,$0.00
2021-10-08,instagram_stories,paid_social,october_cookie_campaign,2348557655,5,"$1,438.05"
2021-10-08,instagram_stories,paid_social,october_cookie_campaign,2343120456,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2346249545,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-08,pinterest,paid_social,october_cookie_campaign,89651342,3,$689.37
2021-10-08,facebook,paid_social,october_cookie_campaign,2344482216,1,$296.08
2021-10-08,facebook,paid_social,october_cookie_campaign,2343145229,0,$0.00
2021-10-08,bing,ppc,october_ppc_cookie_campaign,cookies+wholesale,26,"$6,798.22"
2021-10-08,facebook,paid_social,october_cookie_campaign,2344751613,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2344541199,3,$850.77
2021-10-08,instagram_stories,paid_social,october_cookie_campaign,2348672809,2,$400.56
2021-10-08,facebook,paid_social,october_cookie_campaign,2344235838,2,$553.62
2021-10-08,facebook,paid_social,october_cookie_campaign,2344439122,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2341365494,0,$0.00
2021-10-08,Facebook,paid_social,october_cookie_campaign,2343648870,1,$246.78
2021-10-08,facebook,paid_social,october_cookie_campaign,2347689348,1,$186.39
2021-10-08,facebook,paid_social,october_cookie_campaign,2342240382,1,$183.03
2021-10-08,pinterest,paid_social,october_cookie_campaign,89650642,1,$238.28
2021-10-08,bing,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,25,"$7,190.75"
2021-10-08,facebook,paid_social,october_cookie_campaign,2341694718,0,$0.00
2021-10-08,instagram_stories,paid_social,october_cookie_campaign,2343736709,2,$452.20
2021-10-08,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2347458197,6,"$1,677.24"
2021-10-08,Facebook,paid_social,october_cookie_campaign,2341424876,2,$513.22
2021-10-08,facebook,paid_social,october_cookie_campaign,2345132842,1,$216.89
2021-10-08,google,ppc,october_ppc_cookie_campaign,cookies+wholesale,109,"$26,386.72"
2021-10-08,instagram_stories,paid_social,october_cookie_campaign,2345784317,4,"$1,068.92"
2021-10-08,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-08,pinterest,paid_social,october_cookie_campaign,89658228,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2340219276,1,$210.98
2021-10-08,bing,ppc,october_ppc_cookie_campaign,cookies+order+online,25,"$4,751.25"
2021-10-08,facebook,paid_social,october_cookie_campaign,2343756859,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2347100098,1,$293.07
2021-10-08,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-08,bing,ppc,october_ppc_cookie_campaign,cookie+vouchers,20,"$5,925.00"
2021-10-08,amazon,programmatic,always_on_cookies,56756903049,10,"$2,254.90"
2021-10-08,pinterest,paid_social,october_cookie_campaign,89651461,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2342763326,1,$258.70
2021-10-08,pinterest,paid_social,october_cookie_campaign,89651764,0,$0.00
2021-10-08,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2346763930,2,$519.12
2021-10-08,pinterest,paid_social,october_cookie_campaign,89652298,0,$0.00
2021-10-08,wholesalersRus,affiliate,20_off_promo,wholesale_tid_5678,11,"$2,542.21"
2021-10-08,bing,ppc,october_ppc_cookie_campaign,chocolate+cookies+today,23,"$6,543.04"
2021-10-08,Facebook,paid_social,october_cookie_campaign,2347510410,5,"$1,241.30"
2021-10-08,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-08,Facebook,paid_social,october_cookie_campaign,2342630915,0,$0.00
2021-10-08,wholesalersRus,affiliate,20_off_promo,wholesale_tid_9761,12,"$3,016.44"
2021-10-08,pinterest,paid_social,october_cookie_campaign,89655052,1,$230.02
2021-10-08,facebook,paid_social,october_cookie_campaign,2342168712,2,$361.40
2021-10-08,facebook,paid_social,october_cookie_campaign,2346144342,2,$538.86
2021-10-08,Facebook,paid_social,october_cookie_campaign,2341979950,1,$247.21
2021-10-08,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,23,"$5,429.38"
2021-10-08,pinterest,paid_social,october_cookie_campaign,89653701,2,$566.50
2021-10-08,Facebook,paid_social,october_cookie_campaign,2340970988,5,"$1,397.40"
2021-10-08,facebook,paid_social,october_cookie_campaign,2344608667,3,$642.39
2021-10-08,google,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,101,"$21,129.20"
2021-10-08,facebook,paid_social,october_cookie_campaign,2348601871,1,$183.66
2021-10-08,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,106,"$24,092.74"
2021-10-08,google,ppc,october_ppc_cookie_campaign,cookies+order+online,114,"$33,563.88"
2021-10-08,facebook,paid_social,october_cookie_campaign,2347300192,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2346384085,1,$242.48
2021-10-08,Facebook,paid_social,october_cookie_campaign,2341277126,1,$256.47
2021-10-08,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-08,facebook,paid_social,october_cookie_campaign,2348802358,0,$0.00
2021-10-08,amazon,programmatic,always_on_cookies,56790933026,11,"$2,529.23"
2021-10-09,google,ppc,october_ppc_cookie_campaign,cookies+order+online,238,"$49,194.60"
2021-10-09,pinterest,paid_social,october_cookie_campaign,89653701,2,$373.00
2021-10-09,instagram_stories,paid_social,october_cookie_campaign,2344337612,0,$0.00
2021-10-09,amazon,programmatic,always_on_cookies,56790903023,22,"$4,726.26"
2021-10-09,facebook,paid_social,october_cookie_campaign,2341968907,0,$0.00
2021-10-09,facebook,paid_social,october_cookie_campaign,2348601871,1,$296.08
2021-10-09,facebook,paid_social,october_cookie_campaign,2343687120,1,$232.97
2021-10-09,facebook,paid_social,october_cookie_campaign,2344541199,1,$262.79
2021-10-09,facebook,paid_social,october_cookie_campaign,2342514859,0,$0.00
2021-10-09,facebook,paid_social,october_cookie_campaign,2347300192,2,$492.94
2021-10-09,Facebook,paid_social,october_cookie_campaign,2343648870,1,$229.88
2021-10-09,facebook,paid_social,october_cookie_campaign,2348438397,0,$0.00
2021-10-09,facebook,paid_social,october_cookie_campaign,2342763326,0,$0.00
2021-10-09,facebook,paid_social,october_cookie_campaign,2344608667,2,$590.82
2021-10-09,bing,ppc,october_ppc_cookie_campaign,cookie+gift+bundle,50,"$10,928.50"
2021-10-09,pinterest,paid_social,october_cookie_campaign,89650642,6,"$1,532.64"
2021-10-09,facebook,paid_social,october_cookie_campaign,2346763930,3,$845.13
2021-10-09,google,ppc,october_ppc_cookie_campaign,oat+and+nut+cookies,206,"$42,843.88"
2021-10-09,wholesalersRus,affiliate,20_off_promo,wholesale2_tid_8342,0,$0.00
2021-10-09,Facebook,paid_social,october_cookie_campaign,2347510410,2,$360.76
2021-10-09,facebook,paid_social,october_cookie_campaign,2340153859,0,$0.00
2021-10-09,facebook,paid_social,october_cookie_campaign,2345041086,0,$0.00
2021-10-09,facebook,paid_social,october_cookie_campaign,2343771880,0,$0.00
2021-10-09,instagram_stories,paid_social,october_cookie_campaign,2345905323,0,$0.00
2021-10-09,amazon,programmatic,always_on_cookies,56756903049,22,"$4,623.08"
2021-10-09,instagram_stories,paid_social,october_cookie_campaign,2341713241,0,$0.00
